lineage	N2_num	N2_frac	N3_num	N3_frac	N4_num	N4_frac	E1_num	E1_frac	E3_num	E3_frac	E4_num	E4_frac	E5_num	E5_frac
k__Viruses;p__Preplasmiviricota;c__Maveriviricetes;o__Priklausovirales;f__Lavidaviridae;g__Sputnikvirus;s__Mimivirus-dependent virus Sputnik	0	0.00000	0	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter sp. RM16704	0	0.00000	0	0.00000	117	0.00003	0	0.00000	20	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces viscosus	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	250	0.00153	0	0.00000
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Geobacillus;s__Geobacillus sp. 46C-IIa	0	0.00000	0	0.00000	33	0.00001	0	0.00000	0	0.00000	0	0.00000	3967	0.00076
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Saccharopolyspora;s__Saccharopolyspora sp. ASAGF58	0	0.00000	0	0.00000	0	0.00000	60	0.00001	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__Pantoea;s__Pantoea agglomerans	22	0.00001	0	0.00000	0	0.00000	87	0.00002	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__unclassified Enterobacteriaceae genus;s__Enterobacteriaceae endosymbiont of Donacia marginata	44	0.00001	125	0.00001	115	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces ferrugineus	0	0.00000	0	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium] cellulosolvens	172	0.00004	0	0.00000	511	0.00015	10	0.00000	218	0.00003	0	0.00000	100	0.00002
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium protaetiae	0	0.00000	0	0.00000	103	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae;g__Aureimonas;s__Aureimonas altamirensis	0	0.00000	0	0.00000	0	0.00000	0	0.00000	365	0.00005	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Colwellia;s__Colwellia sp. Arc7-D	13	0.00000	0	0.00000	107	0.00003	11	0.00000	2276	0.00034	0	0.00000	10	0.00000
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Entomoplasmatales;f__Spiroplasmataceae;g__Spiroplasma;s__Spiroplasma floricola	592	0.00014	0	0.00000	77	0.00002	4868	0.00098	0	0.00000	0	0.00000	37	0.00001
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Nocardiaceae;g__Nocardia;s__Nocardia seriolae	157	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	14	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas sp. THAF3	57	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Mesorhizobium;s__Mesorhizobium sp. M6A.T.Cr.TU.016.01.1.1	0	0.00000	0	0.00000	658	0.00019	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__Mycolicibacterium gilvum	19	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Mesorhizobium;s__Mesorhizobium loti	1089	0.00026	113	0.00001	97	0.00003	444	0.00009	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Arsenophonus;s__Arsenophonus endosymbiont of Aphis craccivora	0	0.00000	0	0.00000	31	0.00001	0	0.00000	0	0.00000	0	0.00000	310	0.00006
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter sputorum	29	0.00001	60292	0.00619	1788	0.00051	51	0.00001	453	0.00007	2524	0.01542	0	0.00000
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Candidatus Nanopelagicales;f__Candidatus Nanopelagicaceae;g__Candidatus Planktophila;s__Candidatus Planktophila lacus	5586	0.00135	0	0.00000	72	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium bornimense	5560	0.00135	484	0.00005	6722	0.00193	4150	0.00083	18610	0.00278	711	0.00434	2883	0.00055
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio mediterranei	0	0.00000	0	0.00000	38	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. SC05B48	97	0.00002	0	0.00000	1416	0.00041	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Acidithiobacillia;o__Acidithiobacillales;f__Acidithiobacillaceae;g__Acidithiobacillus;s__Acidithiobacillus thiooxidans	0	0.00000	0	0.00000	785	0.00023	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Acetobacter;s__Acetobacter orientalis	0	0.00000	0	0.00000	38	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Pseudodesulfovibrio;s__Pseudodesulfovibrio sp. zrk46	11	0.00000	0	0.00000	65	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Micrococcaceae;g__Paenarthrobacter;s__Paenarthrobacter ureafaciens	0	0.00000	0	0.00000	174	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Oceanispirochaeta;s__Oceanispirochaeta crateris	116	0.00003	0	0.00000	198	0.00006	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Oricola;s__Oricola thermophila	0	0.00000	0	0.00000	249	0.00007	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Defluviimonas;s__Defluviimonas alba	0	0.00000	775	0.00008	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacteroides;s__Mycobacteroides abscessus	85	0.00002	0	0.00000	45	0.00001	86	0.00002	0	0.00000	22	0.00013	0	0.00000
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingosinicella;s__Sphingosinicella sp. BN140058	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae;g__Laceyella;s__Laceyella sacchari	28	0.00001	0	0.00000	81	0.00002	11	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae;g__Desulfomonile;s__Desulfomonile tiedjei	29	0.00001	0	0.00000	100	0.00003	24	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium ammoniagenes	656	0.00016	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus;s__Paracoccus sp. AK26	11	0.00000	26	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Propioniciclava;s__Propioniciclava sp. HDW11	2327	0.00056	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces glomeroaurantiacus	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	12	0.00000
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__Terasakiella;s__Terasakiella sp. SH-1	0	0.00000	32	0.00000	496	0.00014	0	0.00000	136	0.00002	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas brassicacearum	0	0.00000	0	0.00000	548	0.00016	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella oris	0	0.00000	0	0.00000	288	0.00008	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Providencia;s__Providencia sneebia	426	0.00010	0	0.00000	45	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bartonellaceae;g__Bartonella;s__Bartonella tribocorum	0	0.00000	0	0.00000	18	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Phyllobacterium;s__Phyllobacterium zundukense	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00000
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium callunae	7310	0.00177	51	0.00001	73	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Saccharomonospora;s__Saccharomonospora marina	0	0.00000	155	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Francisellaceae;g__Francisella;s__Francisella philomiragia	27	0.00001	0	0.00000	91	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Cyanobacteria;c__unclassified Cyanobacteria class;o__Nostocales;f__Calotrichaceae;g__Calothrix;s__Calothrix sp. PCC 7507	0	0.00000	0	0.00000	122	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium;s__Rhizobium sp. WL3	0	0.00000	0	0.00000	0	0.00000	0	0.00000	38	0.00001	0	0.00000	0	0.00000
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium humireducens	1119	0.00027	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas aliena	22	0.00001	0	0.00000	66	0.00002	31	0.00001	544	0.00008	18	0.00011	0	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Aggregatibacter;s__Aggregatibacter aphrophilus	0	0.00000	0	0.00000	163	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus ruminis	0	0.00000	0	0.00000	60	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium deserti	55	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Sterolibacteriaceae;g__Denitratisoma;s__Denitratisoma oestradiolicum	0	0.00000	0	0.00000	31	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Verrucomicrobia;c__Spartobacteria;o__unclassified Spartobacteria order;f__unclassified Spartobacteria family;g__Candidatus Xiphinematobacter;s__Candidatus Xiphinematobacter sp. Idaho Grape	0	0.00000	0	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Xenorhabdus;s__Xenorhabdus nematophila	0	0.00000	0	0.00000	30	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus gallinarum	217	0.00005	0	0.00000	2496	0.00072	3090	0.00062	0	0.00000	0	0.00000	1045	0.00020
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__Mycolicibacterium chitae	0	0.00000	0	0.00000	0	0.00000	0	0.00000	48	0.00001	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pectobacteriaceae;g__Pectobacterium;s__Pectobacterium versatile	0	0.00000	31	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Marinilabiliales;f__Marinilabiliaceae;g__Alkalitalea;s__Alkalitalea saponilacus	36	0.00001	1039	0.00011	66	0.00002	0	0.00000	14	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium;s__Sphingobium sp. EP60837	11	0.00000	0	0.00000	0	0.00000	0	0.00000	59	0.00001	0	0.00000	0	0.00000
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium ljungdahlii	13101	0.00317	0	0.00000	6347	0.00183	160	0.00003	19430	0.00290	0	0.00000	242	0.00005
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium profundum	345	0.00008	0	0.00000	49	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Hymenobacteraceae;g__Rufibacter;s__Rufibacter tibetensis	55	0.00001	0	0.00000	25	0.00001	0	0.00000	16791	0.00251	29	0.00018	0	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Shewanella;s__Shewanella sp. YLB-06	0	0.00000	0	0.00000	33	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Gluconobacter;s__Gluconobacter thailandicus	0	0.00000	0	0.00000	22	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Cyanobacteria;c__unclassified Cyanobacteria class;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__Synechococcus sp. WH 8020	0	0.00000	0	0.00000	201	0.00006	565	0.00011	0	0.00000	0	0.00000	20	0.00000
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Sporosarcina;s__Sporosarcina sp. PTS2304	294	0.00007	27	0.00000	74	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium scatologenes	3446	0.00083	299	0.00003	6800	0.00196	338	0.00007	14186	0.00212	103	0.00063	2068	0.00039
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__unclassified Gammaproteobacteria order;f__unclassified Gammaproteobacteria family;g__Candidatus Vesicomyosocius;s__Candidatus Vesicomyosocius okutanii	17	0.00000	0	0.00000	73	0.00002	3098	0.00062	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium johnsoniae	64	0.00002	0	0.00000	532	0.00015	0	0.00000	0	0.00000	0	0.00000	58	0.00001
k__Viruses;p__Uroviricota;c__Caudoviricetes;o__Caudovirales;f__Siphoviridae;g__unclassified Siphoviridae genus;s__Clostridium phage phiCTP1	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	171	0.00003
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter werkmanii	0	0.00000	0	0.00000	36	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces gilvosporeus	0	0.00000	0	0.00000	122	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Halomonas;s__Halomonas meridiana	0	0.00000	0	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pseudopedobacter;s__Pseudopedobacter saltans	62	0.00002	41	0.00000	502	0.00014	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Nitrobacter;s__Nitrobacter winogradskyi	0	0.00000	0	0.00000	0	0.00000	0	0.00000	20	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Vagococcus;s__Vagococcus coleopterorum	0	0.00000	0	0.00000	105	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Vagococcus;s__Vagococcus hydrophili	634	0.00015	0	0.00000	359	0.00010	0	0.00000	0	0.00000	0	0.00000	37	0.00001
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia fergusonii	252	0.00006	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	38	0.00001
k__Bacteria;p__Cyanobacteria;c__unclassified Cyanobacteria class;o__Synechococcales;f__Pseudanabaenaceae;g__Pseudanabaena;s__Pseudanabaena sp. PCC 7367	35	0.00001	33	0.00000	361	0.00010	0	0.00000	7080	0.00106	0	0.00000	40	0.00001
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia;s__Serratia liquefaciens	0	0.00000	0	0.00000	110	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas jandaei	0	0.00000	0	0.00000	676	0.00019	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter farmeri	0	0.00000	0	0.00000	436	0.00013	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Parasedimentitalea;s__Parasedimentitalea marina	21	0.00001	0	0.00000	146	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Endozoicomonadaceae;g__Endozoicomonas;s__Endozoicomonas montiporae	12	0.00000	0	0.00000	714	0.00021	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Tsuneonella;s__Tsuneonella mangrovi	0	0.00000	137	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Crassaminicella;s__Crassaminicella sp. SY095	1637	0.00040	1065	0.00011	5843	0.00168	201	0.00004	4238	0.00063	125	0.00076	122	0.00002
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Francisellaceae;g__Francisella;s__Francisella adeliensis	0	0.00000	0	0.00000	63	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium flavescens	0	0.00000	35	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	60	0.00001
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Leclercia;s__Leclercia sp. W6	47	0.00001	0	0.00000	174	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Octadecabacter;s__Octadecabacter arcticus	218	0.00005	299	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas piscicida	560	0.00014	0	0.00000	89	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__Brevundimonas naejangsanensis	861	0.00021	18	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__Buchnera;s__Buchnera aphidicola	711	0.00017	179	0.00002	2133	0.00061	48	0.00001	1633	0.00024	26	0.00016	4551	0.00087
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae;g__Ammonifex;s__Ammonifex degensii	56	0.00001	0	0.00000	78	0.00002	0	0.00000	238	0.00004	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Frederiksenia;s__Frederiksenia canicola	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	198	0.00004
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Dermacoccaceae;g__Luteipulveratus;s__Luteipulveratus mongoliensis	104	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Cellulophaga;s__Cellulophaga algicola	69	0.00002	0	0.00000	222	0.00006	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella rodentium	33	0.00001	0	0.00000	497	0.00014	0	0.00000	698	0.00010	0	0.00000	0	0.00000
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus sp. IHBB 10380	342	0.00008	176	0.00002	201	0.00006	0	0.00000	0	0.00000	0	0.00000	8370	0.00159
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium limosum	86	0.00002	0	0.00000	2053	0.00059	0	0.00000	0	0.00000	131	0.00080	0	0.00000
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri	33	0.00001	0	0.00000	602	0.00017	48	0.00001	1280	0.00019	0	0.00000	0	0.00000
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mycoplasma;s__Mycoplasma capricolum	427	0.00010	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Yersinia;s__Yersinia aleksiciae	0	0.00000	0	0.00000	26	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio cidicii	0	0.00000	29	0.00000	66	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Intrasporangiaceae;g__Intrasporangium;s__Intrasporangium calvum	55	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
